20231100|118|M118|10/11/2023|10/11/2023|01|F001|00100013||6|20275751619|A & M TRANSPORTES S.R.L.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221110||INV|PRUEBA 13|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0110112023F00100100013|
20231100|585|M585|21/11/2023|21/11/2023|01|FWE1|00000001||6|20605009540|CORPORACION 2WTECH SOLUTIONS|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|PRUEBA TRANSFERENCIA GRATUITA WIN EMPRESAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023FWE100000001|
20231100|123|M123|10/11/2023|10/11/2023|01|F001|00000728||6|20275751619|A & M TRANSPORTES S.R.L.|0.00|140.00|0.00|25.20|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|165.20|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221110||INV||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0110112023F00100000728|
20231100|583|M583|21/11/2023|21/11/2023|01|FWE1|6||6|20605009540|CORPORACION 2WTECH SOLUTIONS|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|PRUEBA TRANSFERENCIA GRATUITA WIN EMPRESAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023FWE16|
20231100|588|M588|21/11/2023||07|00|00000003||6|20601248647|ANDET S.A.C.|0.00|-120.00|0.00|-21.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-141.60|PEN| 1.000||01|FWE1|2|||1|1|20231100|20231101|20231101|20231130|20221121||CREDMEM|PRUEBA DIRECCIÓN CAMPOS NUEVOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|072111202300000003|
20231100|595|M595|21/11/2023|21/11/2023|01|FWE1|00000005||6|20601248647|ANDET S.A.C.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023FWE100000005|
20231100|129|M129|13/11/2023|13/11/2023|01|F001|001-01-00042||6|20275751619|A & M TRANSPORTES S.R.L.|0.00|100.00|0.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|118.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221113||INV||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0113112023F001001-01-00042|
20231100|135|M135|13/11/2023|13/11/2023|01|F001|00000735||6|20275751619|A & M TRANSPORTES S.R.L.|0.00|100.00|0.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|118.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221113||INV|Prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0113112023F00100000735|
20231100|134|M134|13/11/2023|13/11/2023|01|F001|00000734||6|20275751619|A & M TRANSPORTES S.R.L.|0.00|100.00|0.00|18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|118.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221113||INV||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0113112023F00100000734|
20231100|2|M2|07/11/2023|07/11/2023|01|F001|1200001||6|20608912143|C & S CONEXIONES S.A.C.S|0.00|200.00|0.00|36.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|236.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221107||INV|Prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0107112023F0011200001|
