20240200|48293|M48293|06/02/2024|06/02/2024|01|F002|00007529||6|20100002621|MOLINO EL TRIUNFO S A|0.00|270.00|0.00|48.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|318.60|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230206||INV|Prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0106022024F00200007529|
20240200|51419|M51419|08/02/2024||07|F005|00||6|20100018625|MEDIFARMA S.A.|0.00|-50.00|0.00|-9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-59.00|PEN| 1.000|08/02/2024|14|S001|00250135|||1|1|20240200|20240201|20240201|20240229|20230208||CREDMEM|Prueba Nota de Credito 40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0708022024F005 |
20240200|53214|M53214|13/02/2024|13/02/2024|03|00|00||6|20100018625|MEDIFARMA S.A.|0.00|30.00|0.00|5.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|35.40|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230213||INV|Prueba boleta|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0313022024 |
20240200|48292|M48292|06/02/2024|06/02/2024|01|F002|00007528||6|20601248647|ANDET S.A.C.|0.00|200.00|0.00|36.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|236.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230206||INV|ORDEN DE VENTA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0106022024F00200007528|
20240200|53089|M53089|13/02/2024|13/04/2024|01|F002|00007532||6|20603291833|EMFITEL S.A.C|0.00|30.00|0.00|5.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|35.40|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230213||INV|VENTE DE INSUMOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0113022024F00200007532|
20240200|6721|M6721|01/02/2024|02/03/2024|01|F002|00000010||6|20381721231|M.R. INVERSIONES PERU ALFA SAC|0.00|200.00|0.00|36.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|236.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230201||INV|Factura para la enajenación de activos|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0101022024F00200000010|
20240200|8266|M8266|01/02/2024|02/03/2024|01|F002|00000015||6|20301183080|A.C.P. REPRESENTACIONES SAC|0.00|1200.00|0.00|216.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1416.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230201||INV|Factura para la enajenación de activos|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0101022024F00200000015|
20240200|8871|M8871|01/02/2024|02/03/2024|01|F002|00000016||6|20100052050|PERUFARMA S A|0.00|2000.00|0.00|360.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|2360.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230201||INV|Factura para la enajenación de activos|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0101022024F00200000016|
20240200|49298|M49298|06/02/2024|06/02/2024|01|F002|10000529||6|20131376767|MUNICIPALIDAD DE LURIN|0.00|520.00|0.00|93.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|613.60|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230206||INV|Prueba de factura de Venta|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0106022024F00210000529|
20240200|48696|M48696|07/02/2024|07/02/2024|01|F002|10000528||6|20131376767|MUNICIPALIDAD DE LURIN|0.00|520.00|0.00|93.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|613.60|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230207||INV|Prueba de factura de Venta|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0107022024F00210000528|
20240200|53940|M53940|14/02/2024|14/04/2024|01|F003|00000632||6|20603291833|EMFITEL S.A.C|0.00|125.00|0.00|22.50|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|147.50|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230214||INV|VENTA DE INSUMOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0114022024F00300000632|
20240200|49400|M49400|07/02/2024||07|F005|00||6|20601248647|ANDET S.A.C.|0.00|-100.00|0.00|-18.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-118.00|PEN| 1.000|06/02/2024|01|F002|00007528|||1|1|20240200|20240201|20240201|20240229|20230207||CREDMEM|ORDEN DE VENTA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0707022024F005 |
20240200|49196|M49196|07/02/2024|22/02/2024|01|F002|00007530||6|20100018625|MEDIFARMA S.A.|0.00|550.00|0.00|99.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|649.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230207||INV|PRUEBA FACTURA DE VENTA|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0107022024F00200007530|
20240200|53086|M53086|13/02/2024|13/04/2024|01|F003|00000631||6|20603291833|EMFITEL S.A.C|0.00|50.00|0.00|9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|59.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230213||INV|VENTE DE INSUMOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0113022024F00300000631|
20240200|53218|M53218|13/02/2024|13/02/2024|03|B001|00000044||6||PERU HOTEL S.A.|0.00|78.00|0.00|14.04|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|92.04|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230213||INV|memo this|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0313022024B00100000044|
20240200|50815|M50815|07/02/2024|07/02/2024|14|S001|00||6|20100018625|MEDIFARMA S.A.|0.00|96.61|0.00|17.39|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|114.00|PEN| 1.000|||||||1|1|20240200|20240201|20240201|20240229|20230207||INV|Test Recibo de Servicio 008|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|1407022024S001 |
20240200|51316|M51316|08/02/2024||07|F005|10000011||6|20100018625|MEDIFARMA S.A.|0.00|-50.00|0.00|-9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-59.00|PEN| 1.000|07/02/2024|14|S001|250134|||1|1|20240200|20240201|20240201|20240229|20230208||CREDMEM|Prueba Nota de Credito 008|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0708022024F00510000011|
20240200|51825|M51825|08/02/2024||07|F005|10000016||6|20100018625|MEDIFARMA S.A.|0.00|-50.00|0.00|-9.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-59.00|PEN| 1.000|07/02/2024|14|S001|250134|||1|1|20240200|20240201|20240201|20240229|20230208||CREDMEM|Prueba Nota de Credito 011|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0708022024F00510000016|
