20231100|146|M146|15/11/2023|15/11/2023|01|F002|2||6|20601248647|ANDET S.A.C.|0.00|120.00|0.00|21.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|141.60|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221115||INV|PRUEBA DIRECCIÓN CAMPOS NUEVOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0115112023F0022|
20231100|594|M594|21/11/2023|21/11/2023|01|F002|00000004||6|20601248647|ANDET S.A.C.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023F00200000004|
20231100|588|M588|21/11/2023||07|00|00000003||6|20601248647|ANDET S.A.C.|0.00|-120.00|0.00|-21.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-141.60|PEN| 1.000||01|FWE1|2|||1|1|20231100|20231101|20231101|20231130|20221121||CREDMEM|PRUEBA DIRECCIÓN CAMPOS NUEVOS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|072111202300000003|
20231100|593|M593|21/11/2023|21/11/2023|01|F002|00000003||6|20601248647|ANDET S.A.C.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023F00200000003|
20231100|595|M595|21/11/2023|21/11/2023|01|F002|00000005||6|20601248647|ANDET S.A.C.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|prueba|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023F00200000005|
20231100|11871|M11871|02/11/2023|02/12/2023|01|F002|00000021||6|20608926888|PUIMED COMPANY S.A.C.|0.00|220.00|31.00|39.60|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|259.60|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221102||INV|Factura de Venta con Detraccion|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0102112023F00200000021|
20231100|591|M591|21/11/2023||07|00|00000004||6|20605009540|CORPORACION 2WTECH SOLUTIONS|0.00|-150.00|0.00|-27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|-177.00|PEN| 1.000||01|FWE1|00000001|||1|1|20231100|20231101|20231101|20231130|20221121||CREDMEM|PRUEBA TRANSFERENCIA GRATUITA WIN EMPRESAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|072111202300000004|
20231100|145|M145|14/11/2023|14/11/2023|01|F002|3||6|20605009540|CORPORACION 2WTECH SOLUTIONS|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221114||INV|PRUEBA TRANSFERENCIA GRATUITA WIN EMPRESAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0114112023F0023|
20231100|127|M127|10/11/2023|10/11/2023|01|F002|2||6|20601248647|ANDET S.A.C.|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221110||INV||0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0110112023F0022|
20231100|584|M584|21/11/2023|21/11/2023|01|F002|7||6|20605009540|CORPORACION 2WTECH SOLUTIONS|0.00|150.00|0.00|27.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|177.00|PEN| 1.000|||||||1|1|20231100|20231101|20231101|20231130|20221121||INV|PRUEBA TRANSFERENCIA GRATUITA WIN EMPRESAS|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0121112023F0027|
